TEMPORARY_ID,REGULAR_WAGES,OVERTIME_WAGES,OTHER_WAGES,TOTAL_WAGES
092791405622,77341.36,0.00,0.00,77341.36
013791468799,79315.88,0.00,0.00,79315.88
041791595136,35917.27,471.12,623.35,37011.74
049791658297,48435.31,0.00,0.00,48435.31
054791784604,47962.41,289.08,0.00,48251.49
035791974027,20294.45,0.00,0.00,20294.45
021792037158,60446.08,149.85,0.00,60595.93
086792163404,47547.84,0.00,500.00,48047.84
063792226520,93840.35,0.00,1160.79,95001.14
038792289631,81267.06,0.00,0.00,81267.06
047792478933,77593.40,0.00,0.00,77593.40
012792542024,42523.22,0.00,0.00,42523.22
074792605109,46766.10,0.00,0.00,46766.10
094792731265,45710.72,0.00,0.00,45710.72
050792794336,65168.75,0.00,0.00,65168.75
059792920462,41569.37,813.10,356.46,42738.93
062793046568,35902.52,0.00,873.26,36775.78
043793424766,63331.68,0.00,0.00,63331.68
032793550792,49541.79,0.00,0.00,49541.79
019793676798,65831.78,0.00,0.00,65831.78
063793739793,24978.20,1165.17,1085.17,27228.54
007793802784,62175.92,0.00,4750.00,66925.92
095793928749,70163.05,0.00,0.00,70163.05
039793991725,46275.28,0.00,0.00,46275.28
084794054695,47739.84,0.00,0.00,47739.84
024794243577,54637.61,1153.50,0.00,55791.11
073794306527,49375.98,0.00,0.00,49375.98
023794369473,52577.28,55.62,0.00,52632.90
073794432413,35600.00,0.00,0.00,35600.00
026794495349,41276.64,0.00,635.46,41912.10
035794621205,60787.78,0.00,0.00,60787.78
092794684125,45487.60,0.00,0.00,45487.60
051794747041,40066.24,90.78,332.86,40489.88
012794809952,60118.40,0.00,0.00,60118.40
078795061544,78755.04,0.00,0.00,78755.04
051795124430,38833.60,0.00,0.00,38833.60
004795250187,51031.15,3566.49,0.00,54597.64
069795375923,77773.37,0.00,0.00,77773.37
053795815845,36689.33,3941.12,1231.98,41862.43
065795878671,45677.93,2265.29,0.00,47943.22
028796067120,42879.81,0.00,738.40,43618.21
092796192727,100841.76,0.00,0.00,100841.76
031796255524,102755.60,0.00,0.00,102755.60
075796318315,7753.09,0.00,4432.89,12185.98
023796381102,77611.38,536.80,0.00,78148.18
077796443883,41887.44,0.00,0.00,41887.44
000796569432,91409.87,0.00,0.00,91409.87
069796632198,69516.48,0.00,0.00,69516.48
044796694960,88463.52,0.00,0.00,88463.52
003796883216,44580.41,0.00,924.30,45504.71
001796945958,87862.27,5507.16,3679.09,97048.52
005797008695,45191.76,0.00,733.20,45924.96
016797071427,40317.00,0.00,0.00,40317.00
022797322306,79101.29,3696.76,2695.73,85493.78
065797385013,51529.20,3911.78,0.00,55440.98
015797447716,34393.12,0.00,0.00,34393.12
072797510413,60802.56,0.00,0.00,60802.56
008797635794,8420.66,0.00,0.00,8420.66
086797698476,43601.33,5670.40,1127.20,50398.93
073797761154,44501.72,130.26,1221.10,45853.08
068797886495,41106.41,117.84,0.00,41224.25
078797949158,39851.68,258.39,0.00,40110.07
054798137118,35136.42,0.00,500.00,35636.42
005798325034,39478.32,28.71,0.00,39507.03
073798387662,10175.34,0.00,242.27,10417.61
049798450286,38880.40,0.00,250.00,39130.40
034798512905,38880.40,13.63,0.00,38894.03
028798575519,40008.41,0.00,0.00,40008.41
065798763331,47739.85,0.00,0.00,47739.85
096798825925,5317.83,0.00,0.00,5317.83
037798888515,750.07,0.00,0.00,750.07
088798951099,7760.00,0.00,0.00,7760.00
089799263948,2863.93,0.00,125.78,2989.71
000799326504,5120.50,0.00,0.00,5120.50
021799389054,37352.41,0.00,0.00,37352.41
053799451599,92768.25,0.00,0.00,92768.25
096799514139,54752.81,0.00,0.00,54752.81
049799576675,46725.10,64.26,1173.90,47963.26
014799639206,27466.25,0.00,986.05,28452.30
083799889279,97.50,0.00,0.00,97.50
004799951786,77777.64,0.00,3500.00,81277.64
083800389192,67209.60,0.00,0.00,67209.60
072800576579,2405.36,0.00,0.00,2405.36
095800701479,43389.17,0.00,0.00,43389.17
032801013645,40004.35,0.00,0.00,40004.35
017801200886,4500.01,0.00,0.00,4500.01
006801263290,4434.42,0.00,0.00,4434.42
003801512857,41962.56,918.72,0.00,42881.28
028801699981,39169.14,52.94,0.00,39222.08
033801762346,30797.91,4.86,0.00,30802.77
052801824706,55884.00,0.00,7502.60,63386.60
036801949412,40396.64,0.00,0.00,40396.64
001802011758,59916.84,0.00,0.00,59916.84
089802198765,30071.25,0.00,0.00,30071.25
018802385730,25147.46,2645.93,999.85,28793.24
084802510348,41538.63,7375.63,1352.62,50266.88
091802572650,67698.37,0.00,0.00,67698.37
076802884088,12925.08,0.00,0.00,12925.08
084802946361,99480.87,0.00,0.00,99480.87
009803008630,60671.92,9440.96,344.40,70457.28
086803195405,19802.76,1420.23,401.44,21624.43
021803382138,39364.96,1357.62,1121.25,41843.83
068803444372,47165.99,0.00,0.00,47165.99
047804066452,39714.48,3544.51,0.00,43258.99
044804439469,253116.24,0.00,22111.86,275228.10
000804563770,48849.68,0.00,0.00,48849.68
008804625913,100843.60,0.00,0.00,100843.60
041804874437,51281.10,2741.96,0.00,54023.06
050804936556,90474.80,0.00,0.00,90474.80
080804998670,38460.82,53.58,0.00,38514.40
003805122885,58255.84,0.00,0.00,58255.84
044805309170,44993.62,0.00,0.00,44993.62
077805495412,65688.93,0.00,0.00,65688.93
005805681612,53244.35,1196.01,190.32,54630.68
091805743668,39632.53,1906.08,1126.47,42665.08
000805805721,48656.40,0.00,0.00,48656.40
030805867768,67287.52,0.00,0.00,67287.52
083805929810,87009.64,980.16,0.00,87989.80
059805991848,86946.13,0.00,0.00,86946.13
057806053881,60575.20,3754.80,0.00,64330.00
077806115909,61455.22,15691.21,0.00,77146.43
076806301965,60101.10,10123.65,0.00,70224.75
088806363974,58419.20,3113.46,0.00,61532.66
024806425979,58398.12,3457.28,985.48,62840.88
070806611963,67570.72,0.00,0.00,67570.72
000806673949,58373.64,42.47,0.00,58416.11
055806921842,5261.28,0.00,0.00,5261.28
005806983804,3156.77,0.00,45.95,3202.72
078807045760,30468.09,1654.13,1324.64,33446.86
098807169659,57824.40,5887.37,507.10,64218.87
045807231602,57551.20,7713.83,88.79,65353.82
016807293540,58655.20,3302.26,0.00,61957.46
013807355473,30150.40,484.56,0.00,30634.96
081807479324,60483.60,21973.77,0.00,82457.37
052807541243,88001.68,0.00,0.00,88001.68
049807603157,72483.13,1217.85,0.00,73700.98
072807665066,87960.08,0.00,0.00,87960.08
092807850765,1276.50,0.00,0.00,1276.50
067807974541,23128.39,0.00,0.00,23128.39
044808036422,83482.34,0.00,0.00,83482.34
047808098298,49658.44,0.00,1000.00,50658.44
076808160169,38385.94,31.04,0.00,38416.98
032808222036,44763.20,1307.02,1000.00,47070.22
014808283898,49848.62,0.00,0.00,49848.62
023808345755,55914.43,978.12,199.57,57092.12
058808407607,61588.17,0.00,0.00,61588.17
020808469455,47674.96,9371.78,1593.36,58640.10
068808654969,50812.38,0.00,0.00,50812.38
039808716798,69663.68,0.00,0.00,69663.68
014808902256,57775.30,0.00,0.00,57775.30
095808964065,45090.82,0.00,264.06,45354.88
003809025871,48807.57,0.00,113.27,48920.84
095809211257,45089.93,6512.92,145.75,51748.60
015809273044,48658.20,512.54,120.58,49291.32
047809458374,45090.82,111.46,107.98,45310.26
081809520141,41966.55,1241.96,121.30,43329.81
044809581904,45090.77,1537.72,139.58,46768.07
036809643662,48658.21,2466.72,89.54,51214.47
085809828907,112043.36,0.00,0.00,112043.36
098810014110,11895.80,243.75,1175.87,13315.42
080810322688,67656.80,0.00,0.00,67656.80
027810384390,63868.77,0.00,0.00,63868.77
004810446087,59414.40,0.00,0.00,59414.40
016810631149,22480.59,1648.81,555.36,24684.76
045810754500,69614.07,536.92,0.00,70150.99
005810816169,53720.80,0.00,1000.00,54720.80
019810939492,68878.56,0.00,0.00,68878.56
032811432597,60718.24,0.00,0.00,60718.24
050811617434,40664.08,328.81,0.00,40992.89
055811679037,55306.16,0.00,0.00,55306.16
091811740635,38880.43,0.00,0.00,38880.43
061811802229,14859.70,0.00,322.66,15182.36
097811925402,47532.48,6153.18,0.00,53685.66
066812048557,47675.84,0.00,0.00,47675.84
099812110127,105761.67,0.00,0.00,105761.67
067812233254,50965.53,0.00,0.00,50965.53
004812479452,41745.59,0.00,38.34,41783.93
089812787093,39930.97,0.00,0.00,39930.97
003812910118,7716.00,0.00,925.92,8641.92
012812971623,80808.65,0.00,0.00,80808.65
047813156110,32651.69,0.00,310.05,32961.74
097813340555,5522.81,0.00,0.00,5522.81
066813524959,1920.00,0.00,0.00,1920.00
024813770766,36864.30,399.21,979.88,38243.39
029813832206,2034.00,0.00,0.00,2034.00
070813893641,3778.94,0.00,0.00,3778.94
020814200749,713.00,0.00,0.00,713.00
080814262156,9140.00,0.00,0.00,9140.00
077814323559,5795.92,0.00,0.00,5795.92
082814446351,31817.40,137.25,1188.85,33143.50
036814569125,13547.24,0.00,0.00,13547.24
019814630505,50122.60,0.00,4000.00,54122.60
099814753250,40569.24,163.28,1114.60,41847.12
001814937335,19356.45,0.00,0.00,19356.45
011814998687,9245.62,0.00,0.00,9245.62
037815305378,36539.24,0.00,0.00,36539.24
077815366702,38578.92,14.73,0.00,38593.65
033815550648,26955.09,183.06,307.50,27445.65
030815611954,42739.34,136.43,232.38,43108.15
066815673255,46588.73,0.00,0.00,46588.73
041815734552,74803.42,0.00,0.00,74803.42
055815795844,50966.56,0.00,0.00,50966.56
010815857132,72979.22,0.00,0.00,72979.22
037815979693,77718.59,1248.48,0.00,78967.07
010816040967,4500.01,0.00,0.00,4500.01
077816163500,2738.34,0.00,0.00,2738.34
071816224760,1884.00,0.00,0.00,1884.00
049816469754,42719.95,41.08,0.00,42761.03
045816530991,41478.96,0.00,0.00,41478.96
059816653451,37876.88,0.00,0.00,37876.88
077816714674,3300.00,0.00,0.00,3300.00
037816775893,9679.31,0.00,0.00,9679.31
080816898316,11360.12,0.00,0.00,11360.12
055817081917,72433.00,0.00,0.00,72433.00
006817265477,49726.08,86.76,2255.76,52068.60
016817387827,56246.48,0.00,250.00,56496.48
099817571317,13164.83,0.00,478.25,13643.08
044817632472,38156.48,0.00,2057.68,40214.16
033817693622,42091.26,6189.37,0.00,48280.63
064817754767,58363.94,371.02,0.00,58734.96
038817815908,60802.69,0.00,0.00,60802.69
054817877044,41590.74,632.51,1147.99,43371.24
014817938176,43040.35,1143.30,91.33,44274.98
063818243765,36392.34,2448.30,0.00,38840.64
055818427064,5279.50,0.00,0.00,5279.50
028818671399,39001.63,0.00,0.00,39001.63
030818793539,54546.40,0.00,0.00,54546.40
047818854602,115272.20,539.20,37610.69,153422.09
069819037764,4363.20,736.29,26.00,5125.49
029819281917,37418.64,3983.35,613.28,42015.27
014819525997,59406.76,1024.10,0.00,60430.86
075819587005,77842.73,664.34,1000.00,79507.07
081819648009,84864.00,0.00,0.00,84864.00
034819709009,27262.16,0.00,478.27,27740.43
033819770004,41443.86,166.07,0.00,41609.93
077819830994,8721.68,0.00,483.40,9205.08
069819891980,66864.00,1138.47,3724.26,71726.73
006819952962,46382.48,5356.37,0.00,51738.85
090820013938,97836.20,0.00,0.00,97836.20
021820074911,36788.46,0.00,0.00,36788.46
098820135878,50868.75,0.00,0.00,50868.75
022820196842,40893.85,550.21,0.00,41444.06
093820257800,51294.32,0.00,15.93,51310.25
011820318755,110715.52,0.00,0.00,110715.52
077820379704,51529.21,838.78,0.00,52367.99
049820501590,111383.04,0.00,1000.00,112383.04
056820562526,38214.08,2613.02,1264.18,42091.28
013820684385,41496.16,1867.19,954.64,44317.99
063820745307,96065.84,0.00,0.00,96065.84
060820806225,27748.37,0.00,148.96,27897.33
000820928048,77186.14,653.92,0.00,77840.06
032821049852,89307.43,235.83,0.00,89543.26
070821110747,41499.28,323.81,1169.69,42992.78
009821354284,17350.77,485.27,111.50,17947.54
021821476025,48539.12,0.00,0.00,48539.12
000821536889,45091.64,0.00,304.57,45396.21
029821597748,41287.29,748.07,921.46,42956.82
007821658603,45087.24,0.00,144.64,45231.88
034821719453,39437.25,0.00,964.30,40401.55
036821841140,17072.76,804.11,540.81,18417.68
012821901977,45091.60,0.00,111.48,45203.08
037821962809,41493.04,741.67,1199.56,43434.27
038822206093,18253.71,82.68,6.83,18343.22
039822327708,4746.16,1557.56,1040.24,7343.96
016822388509,69615.36,224.03,0.00,69839.39
042822449305,37562.75,2619.47,972.91,41155.13
020822510097,47291.24,84.30,0.00,47375.54
048822570884,36947.71,94.03,958.18,37999.92
037822753219,45508.72,0.00,0.00,45508.72
053822874753,41493.05,14.75,890.24,42398.04
087822935513,53465.76,0.00,0.00,53465.76
073822996269,45091.64,0.00,153.24,45244.88
011823057021,45091.61,0.00,114.07,45205.68
000823117768,10482.88,4439.42,5005.26,19927.56
040823178510,41483.41,189.30,1142.30,42815.01
033823239248,67385.77,0.00,0.00,67385.77
078823299981,41496.16,22.12,1035.53,42553.81
074823360710,25355.62,531.64,440.77,26328.03
024823482155,41492.73,913.92,1072.06,43478.71
077823542870,39878.27,1410.41,853.94,42142.62
082823603581,41493.04,488.12,1125.69,43106.85
040823664288,51922.69,0.00,0.00,51922.69
051823724990,41464.14,3450.45,1152.37,46066.96
014823785688,4724.16,0.00,46.62,4770.78
031823846381,41206.88,865.26,0.00,42072.14
000823907070,40397.76,0.00,0.00,40397.76
097824028433,40397.80,0.00,0.00,40397.80
042824210446,100843.60,0.00,0.00,100843.60
069824392418,43345.74,19443.99,1118.20,63907.93
019824453067,35938.29,0.00,0.00,35938.29
022824513711,35019.59,0.00,0.00,35019.59
057824695616,31445.60,144.55,571.21,32161.36
052824816864,42593.00,30.90,95.88,42719.78
081824877481,44990.85,425.35,135.36,45551.56
002824998703,42593.00,1143.30,128.70,43865.00
095825059306,42593.00,433.40,128.70,43155.10
004825241092,43304.51,0.00,0.00,43304.51
088825483409,93562.32,0.00,0.00,93562.32
059825665101,60636.16,0.00,0.00,60636.16
019825786207,25109.19,1029.72,1004.58,27143.49
033825846753,4274.15,131.29,45.99,4451.43
013826028365,45596.41,0.00,0.00,45596.41
052826088893,44617.60,0.00,0.00,44617.60
047826149417,81779.20,0.00,0.00,81779.20
000826209937,43649.06,0.00,0.00,43649.06
009826270452,48099.29,22.72,0.00,48122.01
075826330962,43018.37,74.89,0.00,43093.26
097826391468,33109.07,0.00,0.00,33109.07
014826512468,46324.94,942.25,0.00,47267.19
008826572961,64038.81,369.24,0.00,64408.05
060826633449,51291.23,0.00,750.00,52041.23
035826754413,17863.05,0.00,0.00,17863.05
041826875359,49621.52,0.00,0.00,49621.52
077826996287,29930.48,0.00,613.44,30543.92
033827056745,57842.49,11213.28,2593.12,71648.89
046827117198,39851.72,5409.18,0.00,45260.90
018827177647,42545.61,0.00,0.00,42545.61
048827238091,42372.15,15.31,0.00,42387.46
036827298531,44990.80,392.51,121.89,45505.20
083827358966,116309.80,0.00,2743.50,119053.30
088827419397,43457.65,0.00,0.00,43457.65
052827479824,35835.00,5763.06,879.80,42477.86
075827540246,1378.86,0.00,65.66,1444.52
057827600664,43291.48,197.01,1000.21,44488.70
097827661077,57155.04,6597.57,336.70,64089.31
097827721486,59804.16,0.00,0.00,59804.16
074827842291,31515.28,0.00,1239.56,32754.84
051827902687,40973.26,876.09,500.00,42349.35
032828204600,41358.67,0.00,0.00,41358.67
063828325334,38880.41,42.12,250.00,39172.53
019828385695,2492.61,0.00,451.62,2944.23
011828506403,88692.25,3407.17,1221.61,93321.03
047828566750,60636.16,0.00,0.00,60636.16
002828687432,46020.88,0.00,0.00,46020.88
040828868421,24647.41,5284.22,845.42,30777.05
041828928742,36730.18,2880.08,380.40,39990.66
011829109679,116028.96,0.00,0.00,116028.96
057829169982,39899.36,73.37,0.00,39972.73
064829230281,76318.72,0.00,0.00,76318.72
033829290576,53087.84,0.00,0.00,53087.84
064829350866,4347.03,0.00,0.00,4347.03
056829411152,2148.75,0.00,0.00,2148.75
026829531711,10248.55,0.00,0.00,10248.55
081829953528,16465.56,0.00,0.00,16465.56
074830074008,11994.67,0.00,0.00,11994.67
086830254695,3960.00,0.00,0.00,3960.00
066830435343,39969.68,0.00,0.00,39969.68
086830495550,436.35,0.00,66.79,503.14
069830555753,33433.92,714.90,283.86,34432.68
044830856702,1800.00,0.00,0.00,1800.00
042830977051,72703.78,0.00,0.00,72703.78
038831037219,47470.24,848.57,1189.02,49507.83
098831097382,57012.96,0.00,0.00,57012.96
083831337993,2175.00,0.00,0.00,2175.00
029831518406,56933.00,0.00,0.00,56933.00
007831578535,1246.50,0.00,0.00,1246.50
060831698779,3731.97,0.00,0.00,3731.97
075831819006,2400.00,0.00,0.00,2400.00
081831879113,52718.64,0.00,0.00,52718.64
090831999314,13041.03,0.00,0.00,13041.03
093832059408,5687.97,0.00,0.00,5687.97
062832119498,2843.98,0.00,0.00,2843.98
002832359814,24748.87,853.53,342.42,25944.82
003832419882,27750.51,3434.16,0.00,31184.67
070832479945,144435.20,0.00,0.00,144435.20
004832540005,74904.12,0.00,0.00,74904.12
009832780199,20410.16,593.28,7.15,21010.59
014832900270,79690.00,0.00,0.00,79690.00
026833080344,63305.93,0.00,0.00,63305.93
032833140360,42616.15,0.00,0.00,42616.15
005833200372,600.00,0.00,0.00,600.00
047833260379,14946.05,0.00,0.00,14946.05
033833380381,45403.28,9307.47,1472.92,56183.67
079833440375,36788.48,0.00,0.00,36788.48
092833500365,112043.36,0.00,1000.00,113043.36
024833620333,77575.11,2021.51,3131.51,82728.13
043833680310,74652.82,3086.10,0.00,77738.92
003833920176,10983.46,0.00,0.00,10983.46
065833980131,26661.74,2164.23,0.00,28825.97
096834040082,45201.96,1291.89,195.33,46689.18
097834100029,40781.29,13697.94,0.00,54479.23
055834459621,72977.84,103.29,0.00,73081.13
041834519538,28006.49,0.00,0.00,28006.49
024834639359,84864.00,1613.18,0.00,86477.18
020834699263,34335.20,9166.88,111.44,43613.52
087834759162,46610.47,0.00,1000.00,47610.47
023834819058,45976.08,7521.03,0.00,53497.11
008834938836,45848.40,4223.45,59.15,50131.00
056835298066,90.00,0.00,0.00,90.00
087835477623,180.00,0.00,0.00,180.00
074835537467,56448.35,220.24,13928.07,70596.66
061835657142,63419.20,0.00,0.00,63419.20
034835776800,120186.29,4453.68,0.00,124639.97
079835836622,74841.86,897.44,0.00,75739.30
083835956254,50585.92,6147.28,16.58,56749.78
080836135670,41809.05,0.00,0.00,41809.05
029836315048,56943.40,411.00,1278.72,58633.12
023836374832,80431.04,0.00,0.00,80431.04
090836434611,36172.62,2613.34,1135.07,39921.03
030836494387,50851.63,0.00,0.00,50851.63
029836613925,44989.99,1453.82,100.44,46544.25
088836673687,5883.79,784.31,324.85,6992.95
020836733446,19524.39,1878.21,654.28,22056.88
025836793200,45168.96,294.64,41.28,45504.88
056836912695,64418.88,0.00,0.00,64418.88
082836972436,11899.06,714.43,511.66,13125.15
054837091906,38028.55,10818.12,1510.22,50356.89
001837151635,92633.38,0.00,0.00,92633.38
021837211359,74949.66,0.00,0.00,74949.66
016837271079,68325.12,0.00,0.00,68325.12
044837450213,44412.55,0.00,0.00,44412.55
035837509916,3063.40,0.00,94.27,3157.67
001837569615,52718.64,0.00,1000.00,53718.64
042837629309,42042.40,1332.56,1084.01,44458.97
056837688999,4117.12,0.00,59.74,4176.86
011837808367,32403.79,0.00,0.00,32403.79
050837868044,4576.62,0.00,13.79,4590.41
064837927717,58499.06,0.00,0.00,58499.06
018838047051,47407.44,0.00,0.00,47407.44
063838226019,50836.20,1050.46,0.00,51886.66
029838285667,18568.88,0.00,76.44,18645.32
088838404949,36055.47,0.00,0.00,36055.47
051838524215,44889.19,653.40,190.62,45733.21
017838643464,44889.21,1059.31,109.19,46057.71
088838762695,54408.80,0.00,0.00,54408.80
037838822305,62675.29,22.19,0.00,62697.48
064838881910,83259.12,0.00,0.00,83259.12
066838941511,64598.24,1084.34,1036.10,66718.68
046839001108,61785.64,0.00,0.00,61785.64
035839120289,42000.01,2027.91,5.20,44033.12
044839179873,26122.80,1395.20,418.35,27936.35
031839239453,20448.01,0.00,0.00,20448.01
054839418167,42006.40,691.02,948.19,43645.61
006839715940,40397.76,0.00,0.00,40397.76
089839775481,68199.80,1994.45,0.00,70194.25
090839894552,75107.20,0.00,0.00,75107.20
028840132644,53087.84,0.00,0.00,53087.84
059840192156,31765.61,251.63,1166.76,33184.00
055840311168,76720.86,3645.91,3564.72,83931.49
021840370668,62690.08,0.00,0.00,62690.08
066840430163,68485.81,0.00,0.00,68485.81
090840489654,9151.23,687.28,59.80,9898.31
094840787047,46020.88,0.00,0.00,46020.88
093840846513,44788.38,0.00,91.98,44880.36
071840905975,85472.32,0.00,582.51,86054.83
029840965433,44731.61,0.00,96.05,44827.66
015841262658,52938.65,547.28,0.00,53485.93
066841440942,48819.60,748.44,66.30,49634.34
044841500362,56932.60,0.00,0.00,56932.60
061841737999,130124.24,0.00,0.00,130124.24
042841797398,69779.71,0.00,0.00,69779.71
004841856793,34572.15,2690.42,911.96,38174.53
047841916183,35856.64,8912.76,2159.42,46928.82
071841975569,46667.33,48.85,0.00,46716.18
063842094329,40283.54,0.00,0.00,40283.54
031842153703,49173.81,0.00,0.00,49173.81
011842272438,7287.40,1214.35,717.99,9219.74
023842331799,47747.85,0.00,0.00,47747.85
017842391156,34650.47,2387.57,204.92,37242.96
050842509857,37359.06,6141.76,261.64,43762.46
090842569201,42399.41,0.00,97.91,42497.32
016842687878,46899.96,0.00,0.00,46899.96
002842747210,50755.28,0.00,0.00,50755.28
070842806537,15016.22,0.00,0.00,15016.22
021842865861,912.42,5.54,0.00,917.96
014843162416,44647.02,0.00,0.00,44647.02
084843281014,15726.24,0.00,1746.72,17472.96
094843399590,52235.95,0.00,0.00,52235.95
073843458872,5688.03,0.00,0.00,5688.03
013843636693,9091.75,0.39,68.88,9161.02
026843695958,44530.25,323.04,0.00,44853.29
024843755219,360.00,0.00,0.00,360.00
005843814476,46080.97,0.00,0.00,46080.97
019843932977,2383.99,0.00,0.00,2383.99
071844110697,7638.20,0.00,0.00,7638.20
057844169929,47613.60,0.00,0.00,47613.60
022844347600,120.26,0.00,0.00,120.26
046844406815,43077.01,2818.79,919.79,46815.59
027844584436,13921.83,25.67,553.61,14501.11
091844643634,67864.01,0.00,0.00,67864.01
074844762019,1199.99,0.00,0.00,1199.99
093844821205,175.00,0.00,0.00,175.00
098844880387,2399.98,0.00,1956.49,4356.47
088844939565,37707.79,0.00,0.00,37707.79
064844998739,7607.24,0.00,0.00,7607.24
025845057909,37039.36,0.00,0.00,37039.36
024845235393,42399.40,448.05,104.98,42952.43
020845353695,83365.97,0.00,0.00,83365.97
010845531117,63937.17,918.72,4500.01,69355.90
069845649377,37239.62,0.00,0.00,37239.62
079845708501,54547.40,1523.91,0.00,56071.31
027846004060,56277.94,876.34,0.00,57154.28
081846181345,52634.68,2998.66,1184.06,56817.40
073846240432,3192.18,222.02,1907.88,5322.08
021846358594,77537.92,0.00,0.00,77537.92
019846476739,2256.12,203.68,1220.38,3680.18
075846653925,36822.60,0.00,1184.46,38007.06
070846712979,36977.72,0.00,106.68,37084.40
053846772029,31257.78,1080.60,0.00,32338.38
083846890116,58966.28,0.00,0.00,58966.28
031846949154,49148.67,1079.19,1055.87,51283.73
093847067216,62139.96,0.00,1000.00,63139.96
006847126242,47456.00,0.00,0.00,47456.00
000847244280,38585.98,680.64,1128.95,40395.57
080847303292,60552.96,0.00,0.00,60552.96
034847657283,46293.18,4026.14,93.93,50413.25
039847716267,1260.80,0.00,0.00,1260.80
018847834223,110567.52,0.00,0.00,110567.52
092847893194,36794.00,5220.57,1433.52,43448.09
010848011126,32314.70,0.00,0.00,32314.70
088848129040,29427.58,93.24,0.00,29520.82
013848187992,22477.71,0.00,0.00,22477.71
091848482686,52302.96,0.00,0.00,52302.96
017848600536,32455.94,47.22,108.72,32611.88
066848659454,91488.00,0.00,0.00,91488.00
007848718369,41470.80,388.88,184.87,42044.55
038848777279,86652.00,0.00,1000.00,87652.00
060848836185,50243.94,1109.42,2356.27,53709.63
079848953985,47643.84,1301.41,0.00,48945.25
076849012879,40857.55,5443.21,803.74,47104.50
014849189537,111383.04,0.00,1000.00,112383.04
032849307288,55615.46,0.00,0.00,55615.46
079849366157,62200.48,0.00,0.00,62200.48
048849483884,54477.60,0.00,0.00,54477.60
071849542741,4052.79,0.00,151.64,4204.43
086849601594,46105.83,0.00,11.86,46117.69
094849660443,61572.95,116.44,455.25,62144.64
094849719288,33800.21,2061.49,907.49,36769.19
086849778129,129332.32,0.00,0.00,129332.32
071849836966,13278.72,0.00,532.52,13811.24
020849954628,42042.00,1109.19,1201.70,44352.89
083850013452,89184.96,0.00,0.00,89184.96
039850072273,49014.66,155.65,0.00,49170.31
089850131089,44294.66,605.38,70.04,44970.08
031850189902,46105.82,0.00,110.67,46216.49
067850248710,40375.59,0.00,101.55,40477.14
034850425111,46105.83,0.00,95.23,46201.06
043850483903,42302.61,3228.85,298.11,45829.57
046850542691,44291.78,0.00,0.00,44291.78
042850601475,24047.04,0.00,2142.71,26189.75
017850719031,53460.63,1678.40,1291.81,56430.84
095850777802,3607.99,14.59,90.85,3713.43
033850895334,46758.36,0.00,0.00,46758.36
049851012849,55921.30,0.00,0.00,55921.30
098851071600,51043.68,0.00,0.00,51043.68
041851130348,45964.10,3798.61,0.00,49762.71
062851365297,42592.23,656.63,75.17,43324.03
079851424024,74841.88,0.00,0.00,74841.88
091851482747,42301.83,1129.95,167.31,43599.09
001851600182,45355.63,0.00,0.00,45355.63
091851717599,35813.71,5823.59,0.00,41637.30
079851776302,47751.09,0.00,1600.00,49351.09
062851835001,40397.76,0.00,0.00,40397.76
016851952387,41563.82,225.23,0.00,41789.05
087852011073,82859.12,0.00,0.00,82859.12
053852069756,28158.84,0.00,0.00,28158.84
015852128435,44651.22,145.02,0.00,44796.24
027852245780,23561.12,197.76,0.00,23758.88
024852363109,42560.70,18507.03,1083.74,62151.47
006852480422,52775.14,0.00,0.00,52775.14
041852539072,50834.38,0.00,0.00,50834.38
073852597718,38880.40,0.00,0.00,38880.40
028852714999,43626.16,1872.22,466.58,45964.96
050852773633,66783.56,0.00,0.00,66783.56
069852832263,19962.08,0.00,658.17,20620.25
085852890889,52811.38,0.00,0.00,52811.38
098852949511,43289.92,0.00,84.00,43373.92
009853008130,117379.28,0.00,9214.05,126593.33
021853125354,76531.83,9991.63,1375.95,87899.41
007853418344,34102.82,3195.84,1133.70,38432.36
097853476929,34032.44,12441.18,1485.42,47959.04
055853652663,87248.06,825.44,0.00,88073.50
018853769799,5297.96,623.63,121.12,6042.71
097853828360,60136.97,0.00,0.00,60136.97
074853886918,56637.16,29722.35,1908.83,88268.34
023854004022,21601.80,0.00,0.00,21601.80
008854413758,31249.86,0.00,10165.08,41414.94
073854472275,9143.97,0.00,0.00,9143.97
038854530789,15075.14,0.00,0.00,15075.14
065854647804,119747.10,0.00,0.00,119747.10
014854881787,19674.81,0.00,0.00,19674.81
076854940272,60548.08,0.00,0.00,60548.08
038854998754,33388.12,0.00,520.00,33908.12
000855057232,41447.44,0.00,0.00,41447.44
075855408013,19062.58,398.18,425.58,19886.34
039855466463,16517.02,0.00,0.00,16517.02
070855583350,19290.11,0.17,0.00,19290.28
004855700222,56935.84,0.00,0.00,56935.84
072855758651,6448.05,0.00,0.00,6448.05
041855817077,80533.54,0.00,2000.00,82533.54
084855933916,2173.50,0.00,0.00,2173.50
057855992330,51572.50,3569.82,731.66,55873.98
031856050740,47187.20,0.00,0.00,47187.20
064856225945,94332.47,0.00,0.00,94332.47
013856401115,32524.87,211.23,27.38,32763.48
088856517874,42499.25,0.00,0.00,42499.25
079856576248,60136.96,0.00,0.00,60136.96
068856692984,29140.10,934.20,1095.47,31169.77
